tipo_dado,metrica,valor,nc,epochs,seed
real+synthetic,MAPE,41.653043031692505,60,80,1092
real,R²,0.5920184254646301,60,100,1092
real,MAE,1101.664794921875,60,100,1092
real,RMSE,1349.2377940896854,60,100,1092
real,MAPE,34.49682295322418,60,100,1092
synthetic,R²,0.393670916557312,60,100,1092
synthetic,MAE,1330.202392578125,60,100,1092
synthetic,RMSE,1644.835326104106,60,100,1092
synthetic,MAPE,35.91974675655365,60,100,1092
real+synthetic,R²,0.13880795240402222,60,100,1092
real+synthetic,MAE,1478.9622802734375,60,100,1092
real+synthetic,RMSE,1960.2805283938317,60,100,1092
real+synthetic,MAPE,41.27746224403381,60,100,1092
real,R²,0.3238007426261902,60,150,1092
real,MAE,1246.54443359375,60,150,1092
real,RMSE,1737.023028056911,60,150,1092
real,MAPE,37.946146726608276,60,150,1092
synthetic,R²,0.4076535701751709,60,150,1092
synthetic,MAE,1306.35693359375,60,150,1092
synthetic,RMSE,1625.7588228270515,60,150,1092
synthetic,MAPE,37.872666120529175,60,150,1092
real+synthetic,R²,0.4278542995452881,60,150,1092
real+synthetic,MAE,1282.1761474609375,60,150,1092
real+synthetic,RMSE,1597.7967642976375,60,150,1092
real+synthetic,MAPE,35.43936610221863,60,150,1092
real,R²,0.6162558794021606,60,200,1092
real,MAE,1056.71630859375,60,200,1092
real,RMSE,1308.5462830943352,60,200,1092
real,MAPE,37.15377151966095,60,200,1092
synthetic,R²,0.5971052646636963,60,200,1092
synthetic,MAE,1020.5762939453125,60,200,1092
synthetic,RMSE,1340.7999944063245,60,200,1092
synthetic,MAPE,40.43955206871033,60,200,1092
real+synthetic,R²,0.31780529022216797,60,200,1092
real+synthetic,MAE,1382.155029296875,60,200,1092
real+synthetic,RMSE,1744.7065655863166,60,200,1092
real+synthetic,MAPE,35.937440395355225,60,200,1092
real,R²,0.5655117034912109,60,250,1092
real,MAE,1132.8814697265625,60,250,1092
real,RMSE,1392.378271160535,60,250,1092
real,MAPE,34.667736291885376,60,250,1092
synthetic,R²,0.3965311050415039,60,250,1092
synthetic,MAE,1309.6309814453125,60,250,1092
synthetic,RMSE,1640.951172338775,60,250,1092
synthetic,MAPE,36.8098258972168,60,250,1092
real+synthetic,R²,0.6212767958641052,60,250,1092
real+synthetic,MAE,981.1756591796875,60,250,1092
real+synthetic,RMSE,1299.957595462252,60,250,1092
real+synthetic,MAPE,37.21244037151337,60,250,1092
real,R²,0.4844701290130615,60,50,1153
real,MAE,1232.5626220703125,60,50,1153
real,RMSE,1516.684129936092,60,50,1153
real,MAPE,35.31177341938019,60,50,1153
synthetic,R²,-0.21003854274749756,60,50,1153
synthetic,MAE,1626.8165283203125,60,50,1153
synthetic,RMSE,2323.6345452759992,60,50,1153
synthetic,MAPE,47.09966778755188,60,50,1153
real+synthetic,R²,0.6355161666870117,60,50,1153
real+synthetic,MAE,1015.2706909179688,60,50,1153
real+synthetic,RMSE,1275.2853602233502,60,50,1153
real+synthetic,MAPE,34.06659662723541,60,50,1153
real,R²,0.07308107614517212,60,80,1153
real,MAE,1675.4591064453125,60,80,1153
real,RMSE,2033.7103407319341,60,80,1153
real,MAPE,40.00212550163269,60,80,1153
synthetic,R²,0.443220853805542,60,80,1153
synthetic,MAE,1266.691162109375,60,80,1153
synthetic,RMSE,1576.1941504776623,60,80,1153
synthetic,MAPE,35.21369993686676,60,80,1153
real+synthetic,R²,0.5402109622955322,60,80,1153
real+synthetic,MAE,1163.8348388671875,60,80,1153
real+synthetic,RMSE,1432.3447123510457,60,80,1153
real+synthetic,MAPE,36.93223595619202,60,80,1153
real,R²,0.42740172147750854,60,100,1153
real,MAE,1217.9598388671875,60,100,1153
real,RMSE,1598.4286033476753,60,100,1153
real,MAPE,33.23163986206055,60,100,1153
synthetic,R²,0.6160076856613159,60,100,1153
synthetic,MAE,1045.0625,60,100,1153
synthetic,RMSE,1308.9693942182148,60,100,1153
synthetic,MAPE,36.265188455581665,60,100,1153
real+synthetic,R²,0.6398591995239258,60,100,1153
real+synthetic,MAE,1007.58935546875,60,100,1153
real+synthetic,RMSE,1267.664683581585,60,100,1153
real+synthetic,MAPE,36.15254461765289,60,100,1153
real,R²,0.4599086046218872,60,150,1153
real,MAE,1250.5413818359375,60,150,1153
real,RMSE,1552.3936356478662,60,150,1153
real,MAPE,37.79952824115753,60,150,1153
synthetic,R²,0.648264467716217,60,150,1153
synthetic,MAE,1020.155517578125,60,150,1153
synthetic,RMSE,1252.7843988492193,60,150,1153
synthetic,MAPE,31.604719161987305,60,150,1153
real+synthetic,R²,0.38746386766433716,60,150,1153
real+synthetic,MAE,1315.0623779296875,60,150,1153
real+synthetic,RMSE,1653.2330446733758,60,150,1153
real+synthetic,MAPE,35.45217514038086,60,150,1153
real,R²,0.5860946178436279,60,200,1153
real,MAE,1096.826171875,60,200,1153
real,RMSE,1358.9978384824606,60,200,1153
real,MAPE,38.96108865737915,60,200,1153
synthetic,R²,0.605374813079834,60,200,1153
synthetic,MAE,1065.6163330078125,60,200,1153
synthetic,RMSE,1326.9684434831147,60,200,1153
synthetic,MAPE,38.99906873703003,60,200,1153
real+synthetic,R²,0.5994715690612793,60,200,1153
real+synthetic,MAE,1074.091552734375,60,200,1153
real+synthetic,RMSE,1336.856761212659,60,200,1153
real+synthetic,MAPE,39.007821679115295,60,200,1153
real,R²,0.6513124704360962,60,250,1153
real,MAE,1011.1260986328125,60,250,1153
real,RMSE,1247.3445794967804,60,250,1153
real,MAPE,32.513076066970825,60,250,1153
synthetic,R²,0.6380668878555298,60,250,1153
synthetic,MAE,1013.4276733398438,60,250,1153
synthetic,RMSE,1270.8150927652694,60,250,1153
synthetic,MAPE,36.252570152282715,60,250,1153
real+synthetic,R²,0.6361415982246399,60,250,1153
real+synthetic,MAE,1032.9302978515625,60,250,1153
real+synthetic,RMSE,1274.1906745067631,60,250,1153
real+synthetic,MAPE,35.06740927696228,60,250,1153
real,R²,0.6343139410018921,60,50,1215
real,MAE,1034.4300537109375,60,50,1215
real,RMSE,1277.3868345180329,60,50,1215
real,MAPE,32.15049207210541,60,50,1215
synthetic,R²,0.20232492685317993,60,50,1215
synthetic,MAE,1495.592529296875,60,50,1215
synthetic,RMSE,1886.6060797103353,60,50,1215
synthetic,MAPE,37.944093346595764,60,50,1215
real+synthetic,R²,0.015772998332977295,60,50,1215
real+synthetic,MAE,1683.9149169921875,60,50,1215
real+synthetic,RMSE,2095.6360609609674,60,50,1215
real+synthetic,MAPE,39.231738448143005,60,50,1215
real,R²,0.5676032304763794,60,80,1215
real,MAE,1064.686767578125,60,80,1215
real,RMSE,1389.0229929702389,60,80,1215
real,MAPE,42.95828640460968,60,80,1215
synthetic,R²,0.6309903860092163,60,80,1215
synthetic,MAE,1041.1544189453125,60,80,1215
synthetic,RMSE,1283.1784755052588,60,80,1215
synthetic,MAPE,35.33011972904205,60,80,1215
real+synthetic,R²,0.6466069221496582,60,80,1215
real+synthetic,MAE,996.951171875,60,80,1215
real+synthetic,RMSE,1255.7327542116595,60,80,1215
real+synthetic,MAPE,35.05585193634033,60,80,1215
real,R²,0.6282857656478882,60,100,1215
real,MAE,1030.438720703125,60,100,1215
real,RMSE,1287.8723248055298,60,100,1215
real,MAPE,36.326974630355835,60,100,1215
synthetic,R²,0.6444490551948547,60,100,1215
synthetic,MAE,1030.5032958984375,60,100,1215
synthetic,RMSE,1259.560786544262,60,100,1215
synthetic,MAPE,30.987507104873657,60,100,1215
real+synthetic,R²,0.5410398244857788,60,100,1215
real+synthetic,MAE,1170.636962890625,60,100,1215
real+synthetic,RMSE,1431.0529777055774,60,100,1215
real+synthetic,MAPE,43.27562749385834,60,100,1215
real,R²,0.5992559194564819,60,150,1215
real,MAE,1073.640380859375,60,150,1215
real,RMSE,1337.2166989684208,60,150,1215
real,MAPE,40.6480073928833,60,150,1215
synthetic,R²,0.5753039121627808,60,150,1215
synthetic,MAE,1107.0203857421875,60,150,1215
synthetic,RMSE,1376.5986615568097,60,150,1215
synthetic,MAPE,40.61812460422516,60,150,1215
real+synthetic,R²,0.06318575143814087,60,150,1215
real+synthetic,MAE,1398.07421875,60,150,1215
real+synthetic,RMSE,2044.5369891493772,60,150,1215
real+synthetic,MAPE,36.69719696044922,60,150,1215
real,R²,0.6502603888511658,60,200,1215
real,MAE,1012.712646484375,60,200,1215
real,RMSE,1249.224909694007,60,200,1215
real,MAPE,32.0272296667099,60,200,1215
synthetic,R²,0.630450963973999,60,200,1215
synthetic,MAE,1044.9107666015625,60,200,1215
synthetic,RMSE,1284.11598969875,60,200,1215
synthetic,MAPE,34.54698920249939,60,200,1215
real+synthetic,R²,0.6028685569763184,60,200,1215
real+synthetic,MAE,1007.8397216796875,60,200,1215
real+synthetic,RMSE,1331.175608250091,60,200,1215
real+synthetic,MAPE,37.447863817214966,60,200,1215
real,R²,0.5991968512535095,60,250,1215
real,MAE,1080.9815673828125,60,250,1215
real,RMSE,1337.3152208810009,60,250,1215
real,MAPE,38.129690289497375,60,250,1215
synthetic,R²,0.5220954418182373,60,250,1215
synthetic,MAE,1192.239501953125,60,250,1215
synthetic,RMSE,1460.2889268908395,60,250,1215
synthetic,MAPE,32.84730017185211,60,250,1215
real+synthetic,R²,0.6513819694519043,60,250,1215
real+synthetic,MAE,1000.3868408203125,60,250,1215
real+synthetic,RMSE,1247.2201589935917,60,250,1215
real+synthetic,MAPE,33.437204360961914,60,250,1215
real,R²,-1.8711433410644531,60,50,1278
real,MAE,2807.008056640625,60,50,1278
real,RMSE,3579.279815828877,60,50,1278
real,MAPE,59.16641354560852,60,50,1278
synthetic,R²,0.37577319145202637,60,50,1278
synthetic,MAE,1236.650146484375,60,50,1278
synthetic,RMSE,1668.9349897464551,60,50,1278
synthetic,MAPE,38.63847255706787,60,50,1278
real+synthetic,R²,-0.43258213996887207,60,50,1278
real+synthetic,MAE,2104.929443359375,60,50,1278
real+synthetic,RMSE,2528.296363166312,60,50,1278
real+synthetic,MAPE,50.331050157547,60,50,1278
real,R²,0.5470334887504578,60,80,1278
real,MAE,1183.3887939453125,60,80,1278
real,RMSE,1421.6781017515884,60,80,1278
real,MAPE,32.922834157943726,60,80,1278
synthetic,R²,0.5914396047592163,60,80,1278
synthetic,MAE,1109.795166015625,60,80,1278
synthetic,RMSE,1350.1945230225163,60,80,1278
synthetic,MAPE,31.412196159362793,60,80,1278
real+synthetic,R²,0.11617940664291382,60,80,1278
real+synthetic,MAE,1562.377685546875,60,80,1278
real+synthetic,RMSE,1985.8675685956503,60,80,1278
real+synthetic,MAPE,39.35101330280304,60,80,1278
real,R²,0.6130871772766113,60,100,1278
real,MAE,1071.26953125,60,100,1278
real,RMSE,1313.9376887813212,60,100,1278
real,MAPE,34.5606654882431,60,100,1278
synthetic,R²,0.6268187761306763,60,100,1278
synthetic,MAE,1054.3372802734375,60,100,1278
synthetic,RMSE,1290.4111263469483,60,100,1278
synthetic,MAPE,33.519840240478516,60,100,1278
real+synthetic,R²,0.4469943046569824,60,100,1278
real+synthetic,MAE,1171.3197021484375,60,100,1278
real+synthetic,RMSE,1570.8438814853625,60,100,1278
real+synthetic,MAPE,44.959235191345215,60,100,1278
real,R²,0.6202481985092163,60,150,1278
real,MAE,1038.312744140625,60,150,1278
real,RMSE,1301.7217444600055,60,150,1278
real,MAPE,38.66608142852783,60,150,1278
synthetic,R²,0.5915184617042542,60,150,1278
synthetic,MAE,1100.127685546875,60,150,1278
synthetic,RMSE,1350.0642577299793,60,150,1278
synthetic,MAPE,40.122342109680176,60,150,1278
real+synthetic,R²,0.6388031840324402,60,150,1278
real+synthetic,MAE,1016.8997802734375,60,150,1278
real+synthetic,RMSE,1269.5218095802845,60,150,1278
real+synthetic,MAPE,34.82130765914917,60,150,1278
real,R²,0.4630921483039856,60,200,1278
real,MAE,1077.4764404296875,60,200,1278
real,RMSE,1547.8116002924903,60,200,1278
real,MAPE,38.59251141548157,60,200,1278
synthetic,R²,0.622767448425293,60,200,1278
synthetic,MAE,1052.96533203125,60,200,1278
synthetic,RMSE,1297.39676853305,60,200,1278
synthetic,MAPE,36.955368518829346,60,200,1278
real+synthetic,R²,0.5447912812232971,60,200,1278
real+synthetic,MAE,1162.4052734375,60,200,1278
real+synthetic,RMSE,1425.1923992921097,60,200,1278
real+synthetic,MAPE,33.52471888065338,60,200,1278
real,R²,0.6224179267883301,60,250,1278
real,MAE,1053.7498779296875,60,250,1278
real,RMSE,1297.99759244769,60,250,1278
real,MAPE,35.31399965286255,60,250,1278
synthetic,R²,0.6097890138626099,60,250,1278
synthetic,MAE,1090.6204833984375,60,250,1278
synthetic,RMSE,1319.5259565465167,60,250,1278
synthetic,MAPE,29.480543732643127,60,250,1278
real+synthetic,R²,0.6278916001319885,60,250,1278
real+synthetic,MAE,1058.8250732421875,60,250,1278
real+synthetic,RMSE,1288.5549561427329,60,250,1278
real+synthetic,MAPE,30.394181609153748,60,250,1278
real,R²,0.4497835636138916,60,50,1342
real,MAE,1294.455078125,60,50,1342
real,RMSE,1566.8773085343983,60,50,1342
real,MAPE,37.13736534118652,60,50,1342
synthetic,R²,0.4227491617202759,60,50,1342
synthetic,MAE,1272.5238037109375,60,50,1342
synthetic,RMSE,1604.909421120083,60,50,1342
synthetic,MAPE,34.75637137889862,60,50,1342
real+synthetic,R²,-0.40241265296936035,60,50,1342
real+synthetic,MAE,1964.01611328125,60,50,1342
real+synthetic,RMSE,2501.532430331456,60,50,1342
real+synthetic,MAPE,50.743186473846436,60,50,1342
real,R²,0.050008177757263184,60,80,1342
real,MAE,1474.9569091796875,60,80,1342
real,RMSE,2058.866314261322,60,80,1342
real,MAPE,39.83696103096008,60,80,1342
synthetic,R²,0.25173109769821167,60,80,1342
synthetic,MAE,1444.481689453125,60,80,1342
synthetic,RMSE,1827.2462204092803,60,80,1342
synthetic,MAPE,41.22643172740936,60,80,1342
real+synthetic,R²,0.6376979947090149,60,80,1342
real+synthetic,MAE,1028.68994140625,60,80,1342
real+synthetic,RMSE,1271.462592843376,60,80,1342
real+synthetic,MAPE,33.23240876197815,60,80,1342
real,R²,0.40072154998779297,60,100,1342
real,MAE,1199.5455322265625,60,100,1342
real,RMSE,1635.2440184877607,60,100,1342
real,MAPE,39.18856680393219,60,100,1342
synthetic,R²,0.4791196584701538,60,100,1342
synthetic,MAE,1221.652099609375,60,100,1342
synthetic,RMSE,1524.5342731470487,60,100,1342
synthetic,MAPE,35.87903082370758,60,100,1342
real+synthetic,R²,0.5891839265823364,60,100,1342
real+synthetic,MAE,1110.11328125,60,100,1342
real+synthetic,RMSE,1353.916633327178,60,100,1342
real+synthetic,MAPE,29.96807098388672,60,100,1342
real,R²,0.39998918771743774,60,150,1342
real,MAE,1221.6983642578125,60,150,1342
real,RMSE,1636.2427998313697,60,150,1342
real,MAPE,34.729087352752686,60,150,1342
synthetic,R²,0.10056477785110474,60,150,1342
synthetic,MAE,1562.9566650390625,60,150,1342
synthetic,RMSE,2003.3330976150721,60,150,1342
synthetic,MAPE,40.70675075054169,60,150,1342
real+synthetic,R²,0.5368038415908813,60,150,1342
real+synthetic,MAE,1164.70361328125,60,150,1342
real+synthetic,RMSE,1437.6417321433041,60,150,1342
real+synthetic,MAPE,33.83983373641968,60,150,1342
real,R²,0.45189332962036133,60,200,1342
real,MAE,1253.1517333984375,60,200,1342
real,RMSE,1563.87035907712,60,200,1342
real,MAPE,35.184091329574585,60,200,1342
synthetic,R²,0.6430679559707642,60,200,1342
synthetic,MAE,1004.3425903320312,60,200,1342
synthetic,RMSE,1262.0048038735827,60,200,1342
synthetic,MAPE,33.076515793800354,60,200,1342
real+synthetic,R²,0.6507531404495239,60,200,1342
real+synthetic,MAE,1013.6307983398438,60,200,1342
real+synthetic,RMSE,1248.3445037328438,60,200,1342
real+synthetic,MAPE,32.61118829250336,60,200,1342
real,R²,0.6373855471611023,60,250,1342
real,MAE,999.4579467773438,60,250,1342
real,RMSE,1272.0107605676926,60,250,1342
real,MAPE,33.71291756629944,60,250,1342
synthetic,R²,-0.20017504692077637,60,250,1342
synthetic,MAE,1536.2908935546875,60,250,1342
synthetic,RMSE,2314.1447664310026,60,250,1342
synthetic,MAPE,39.90691602230072,60,250,1342
real+synthetic,R²,0.5966941118240356,60,250,1342
real+synthetic,MAE,1077.3511962890625,60,250,1342
real+synthetic,RMSE,1341.4839730686313,60,250,1342
real+synthetic,MAPE,40.18815457820892,60,250,1342
real,R²,0.6235188245773315,65,50,1407
real,MAE,1057.53515625,65,50,1407
real,RMSE,1296.1039695950321,65,50,1407
real,MAPE,29.409736394882202,65,50,1407
synthetic,R²,0.16853982210159302,65,50,1407
synthetic,MAE,1414.0694580078125,65,50,1407
synthetic,RMSE,1926.1448543658391,65,50,1407
synthetic,MAPE,43.64168345928192,65,50,1407
real+synthetic,R²,0.46349865198135376,65,50,1407
real+synthetic,MAE,1072.04736328125,65,50,1407
real+synthetic,RMSE,1547.225581484484,65,50,1407
real+synthetic,MAPE,40.1332288980484,65,50,1407
real,R²,0.5682274103164673,65,80,1407
real,MAE,1132.3575439453125,65,80,1407
real,RMSE,1388.0200827077394,65,80,1407
real,MAPE,33.10035169124603,65,80,1407
synthetic,R²,0.5250499248504639,65,80,1407
synthetic,MAE,1185.3128662109375,65,80,1407
synthetic,RMSE,1455.7680962296158,65,80,1407
synthetic,MAPE,41.762614250183105,65,80,1407
real+synthetic,R²,0.5867597460746765,65,80,1407
real+synthetic,MAE,1109.776611328125,65,80,1407
real+synthetic,RMSE,1357.9054643089114,65,80,1407
real+synthetic,MAPE,34.0054452419281,65,80,1407
real,R²,0.5699635744094849,65,100,1407
real,MAE,1078.96533203125,65,100,1407
real,RMSE,1385.2266060107277,65,100,1407
real,MAPE,32.049936056137085,65,100,1407
synthetic,R²,0.6016656160354614,65,100,1407
synthetic,MAE,1073.1407470703125,65,100,1407
synthetic,RMSE,1333.1902527396455,65,100,1407
synthetic,MAPE,33.791983127593994,65,100,1407
real+synthetic,R²,0.4983680248260498,65,100,1407
real+synthetic,MAE,1222.6802978515625,65,100,1407
real+synthetic,RMSE,1496.1006817724535,65,100,1407
real+synthetic,MAPE,32.807064056396484,65,100,1407
real,R²,0.6506258249282837,65,150,1407
real,MAE,1013.7380981445312,65,150,1407
real,RMSE,1248.571984308474,65,150,1407
real,MAPE,31.89467191696167,65,150,1407
synthetic,R²,0.5748183727264404,65,150,1407
synthetic,MAE,1091.7679443359375,65,150,1407
synthetic,RMSE,1377.3852946797422,65,150,1407
synthetic,MAPE,41.58710837364197,65,150,1407
real+synthetic,R²,0.3946571350097656,65,150,1407
real+synthetic,MAE,1315.5111083984375,65,150,1407
real+synthetic,RMSE,1643.4970337667178,65,150,1407
real+synthetic,MAPE,39.763909578323364,65,150,1407
real,R²,0.6166989803314209,65,200,1407
real,MAE,996.43017578125,65,200,1407
real,RMSE,1307.7905508910821,65,200,1407
real,MAPE,38.28863203525543,65,200,1407
synthetic,R²,0.6185566186904907,65,200,1407
synthetic,MAE,1058.903564453125,65,200,1407
synthetic,RMSE,1304.61771220538,65,200,1407
synthetic,MAPE,34.79381501674652,65,200,1407
real+synthetic,R²,0.6092324256896973,65,200,1407
real+synthetic,MAE,1050.73388671875,65,200,1407
real+synthetic,RMSE,1320.466773531239,65,200,1407
real+synthetic,MAPE,39.56953287124634,65,200,1407
real,R²,0.5374546051025391,65,250,1407
real,MAE,1107.8343505859375,65,250,1407
real,RMSE,1436.6316072675,65,250,1407
real,MAPE,36.64208650588989,65,250,1407
synthetic,R²,0.6428407430648804,65,250,1407
synthetic,MAE,1024.2410888671875,65,250,1407
synthetic,RMSE,1262.4062836503945,65,250,1407
synthetic,MAPE,31.37885332107544,65,250,1407
real+synthetic,R²,0.33823174238204956,65,250,1407
real+synthetic,MAE,1276.2681884765625,65,250,1407
real+synthetic,RMSE,1718.3877618279291,65,250,1407
real+synthetic,MAPE,35.28018593788147,65,250,1407
real,R²,0.6203086376190186,65,50,1473
real,MAE,1067.6319580078125,65,50,1473
real,RMSE,1301.6181755799203,65,50,1473
real,MAPE,35.69323122501373,65,50,1473
synthetic,R²,0.6126046180725098,65,50,1473
synthetic,MAE,1064.3857421875,65,50,1473
synthetic,RMSE,1314.756869158705,65,50,1473
synthetic,MAPE,32.82742500305176,65,50,1473
real+synthetic,R²,-0.3883213996887207,65,50,1473
real+synthetic,MAE,2116.485595703125,65,50,1473
real+synthetic,RMSE,2488.933205210618,65,50,1473
real+synthetic,MAPE,46.8643993139267,65,50,1473
real,R²,0.25857043266296387,65,80,1473
real,MAE,1320.62060546875,65,80,1473
real,RMSE,1818.8763701802275,65,80,1473
real,MAPE,41.566526889801025,65,80,1473
synthetic,R²,0.6092079877853394,65,80,1473
synthetic,MAE,1093.2237548828125,65,80,1473
synthetic,RMSE,1320.5080461701095,65,80,1473
synthetic,MAPE,30.722126364707947,65,80,1473
real+synthetic,R²,0.6043899059295654,65,80,1473
real+synthetic,MAE,1092.4154052734375,65,80,1473
real+synthetic,RMSE,1328.6234417621872,65,80,1473
real+synthetic,MAPE,33.66456925868988,65,80,1473
real,R²,-0.011324167251586914,65,100,1473
real,MAE,1514.746337890625,65,100,1473
real,RMSE,2124.28799836557,65,100,1473
real,MAPE,41.69061779975891,65,100,1473
synthetic,R²,0.2390521764755249,65,100,1473
synthetic,MAE,1491.55029296875,65,100,1473
synthetic,RMSE,1842.661933182536,65,100,1473
synthetic,MAPE,36.993420124053955,65,100,1473
real+synthetic,R²,0.41229695081710815,65,100,1473
real+synthetic,MAE,1285.0130615234375,65,100,1473
real+synthetic,RMSE,1619.3741074872107,65,100,1473
real+synthetic,MAPE,36.09060049057007,65,100,1473
real,R²,0.6515407562255859,65,150,1473
real,MAE,1009.7481689453125,65,150,1473
real,RMSE,1246.9360949944469,65,150,1473
real,MAPE,32.283079624176025,65,150,1473
synthetic,R²,0.634070634841919,65,150,1473
synthetic,MAE,1045.1995849609375,65,150,1473
synthetic,RMSE,1277.8116547441568,65,150,1473
synthetic,MAPE,31.78161084651947,65,150,1473
real+synthetic,R²,0.5821120142936707,65,150,1473
real+synthetic,MAE,1104.5345458984375,65,150,1473
real+synthetic,RMSE,1365.5202763049695,65,150,1473
real+synthetic,MAPE,38.74206244945526,65,150,1473
real,R²,0.6234144568443298,65,200,1473
real,MAE,1042.3779296875,65,200,1473
real,RMSE,1296.2836302291255,65,200,1473
real,MAPE,37.347763776779175,65,200,1473
synthetic,R²,0.6267549395561218,65,200,1473
synthetic,MAE,1055.0794677734375,65,200,1473
synthetic,RMSE,1290.5215031141481,65,200,1473
synthetic,MAPE,32.905036211013794,65,200,1473
real+synthetic,R²,0.4311661124229431,65,200,1473
real+synthetic,MAE,1195.858642578125,65,200,1473
real+synthetic,RMSE,1593.165716427516,65,200,1473
real+synthetic,MAPE,41.89687967300415,65,200,1473
real,R²,0.6449691653251648,65,250,1473
real,MAE,1025.2342529296875,65,250,1473
real,RMSE,1258.639195718932,65,250,1473
real,MAPE,33.0105185508728,65,250,1473
synthetic,R²,0.23031771183013916,65,250,1473
synthetic,MAE,1297.2613525390625,65,250,1473
synthetic,RMSE,1853.2071524791825,65,250,1473
synthetic,MAPE,44.82833743095398,65,250,1473
real+synthetic,R²,0.5954008102416992,65,250,1473
real+synthetic,MAE,1092.2537841796875,65,250,1473
real+synthetic,RMSE,1343.6331809686749,65,250,1473
real+synthetic,MAPE,36.02301478385925,65,250,1473
real,R²,0.6237322092056274,65,50,1540
real,MAE,1024.8385009765625,65,50,1540
real,RMSE,1295.7366148257138,65,50,1540
real,MAPE,35.02047955989838,65,50,1540
synthetic,R²,-0.16557586193084717,65,50,1540
synthetic,MAE,1631.4117431640625,65,50,1540
synthetic,RMSE,2280.544123668735,65,50,1540
synthetic,MAPE,46.149492263793945,65,50,1540
real+synthetic,R²,0.5986912250518799,65,50,1540
real+synthetic,MAE,1070.4853515625,65,50,1540
real+synthetic,RMSE,1338.1584360605436,65,50,1540
real+synthetic,MAPE,33.46552848815918,65,50,1540
real,R²,0.4429304599761963,65,80,1540
real,MAE,1268.4139404296875,65,80,1540
real,RMSE,1576.6051344582131,65,80,1540
real,MAPE,32.91199803352356,65,80,1540
synthetic,R²,0.532709538936615,65,80,1540
synthetic,MAE,1052.0582275390625,65,80,1540
synthetic,RMSE,1443.9816913659258,65,80,1540
synthetic,MAPE,44.17290389537811,65,80,1540
real+synthetic,R²,0.6029220819473267,65,80,1540
real+synthetic,MAE,1011.7151489257812,65,80,1540
real+synthetic,RMSE,1331.085928856586,65,80,1540
real+synthetic,MAPE,39.80811834335327,65,80,1540
real,R²,0.6268607974052429,65,100,1540
real,MAE,990.5682983398438,65,100,1540
real,RMSE,1290.3385214741131,65,100,1540
real,MAPE,35.843464732170105,65,100,1540
synthetic,R²,0.41142773628234863,65,100,1540
synthetic,MAE,1336.297607421875,65,100,1540
synthetic,RMSE,1620.571195597404,65,100,1540
synthetic,MAPE,33.44705104827881,65,100,1540
real+synthetic,R²,0.6272403001785278,65,100,1540
real+synthetic,MAE,1038.661376953125,65,100,1540
real+synthetic,RMSE,1289.6821313796668,65,100,1540
real+synthetic,MAPE,36.093670129776,65,100,1540
real,R²,0.5792954564094543,65,150,1540
real,MAE,1108.0091552734375,65,150,1540
real,RMSE,1370.1143656644142,65,150,1540
real,MAPE,39.29891288280487,65,150,1540
synthetic,R²,0.6020817756652832,65,150,1540
synthetic,MAE,1080.873291015625,65,150,1540
synthetic,RMSE,1332.493667902403,65,150,1540
synthetic,MAPE,37.374672293663025,65,150,1540
real+synthetic,R²,0.5129928588867188,65,150,1540
real+synthetic,MAE,1195.845947265625,65,150,1540
real+synthetic,RMSE,1474.1304216384656,65,150,1540
real+synthetic,MAPE,35.311537981033325,65,150,1540
real,R²,0.5927059650421143,65,200,1540
real,MAE,1077.3846435546875,65,200,1540
real,RMSE,1348.1004228172321,65,200,1540
real,MAPE,41.06748104095459,65,200,1540
synthetic,R²,0.5971607565879822,65,200,1540
synthetic,MAE,1071.7730712890625,65,200,1540
synthetic,RMSE,1340.7076955846865,65,200,1540
synthetic,MAPE,40.113088488578796,65,200,1540
real+synthetic,R²,0.6064918637275696,65,200,1540
real+synthetic,MAE,1086.9637451171875,65,200,1540
real+synthetic,RMSE,1325.0891007777552,65,200,1540
real+synthetic,MAPE,32.27647542953491,65,200,1540
real,R²,0.5343788862228394,65,250,1540
real,MAE,1167.6658935546875,65,250,1540
real,RMSE,1441.4001873178731,65,250,1540
real,MAPE,31.849846243858337,65,250,1540
synthetic,R²,0.6289247870445251,65,250,1540
synthetic,MAE,1048.73681640625,65,250,1540
synthetic,RMSE,1286.764887226878,65,250,1540
synthetic,MAPE,32.895565032958984,65,250,1540
real+synthetic,R²,0.6414999961853027,65,250,1540
real+synthetic,MAE,1030.8912353515625,65,250,1540
real+synthetic,RMSE,1264.7735469245079,65,250,1540
real+synthetic,MAPE,30.847948789596558,65,250,1540
real,R²,0.4637996554374695,65,50,1608
real,MAE,1177.281005859375,65,50,1608
real,RMSE,1546.7914371368881,65,50,1608
real,MAPE,35.83800792694092,65,50,1608
synthetic,R²,-0.18369555473327637,65,50,1608
synthetic,MAE,1625.8187255859375,65,50,1608
synthetic,RMSE,2298.2021233999417,65,50,1608
synthetic,MAPE,39.597660303115845,65,50,1608
real+synthetic,R²,0.4790099263191223,65,50,1608
real+synthetic,MAE,1148.6031494140625,65,50,1608
real+synthetic,RMSE,1524.6949694938985,65,50,1608
real+synthetic,MAPE,38.8106644153595,65,50,1608
real,R²,0.6309612989425659,65,80,1608
real,MAE,1017.4835205078125,65,80,1608
real,RMSE,1283.2290812633573,65,80,1608
real,MAPE,34.55857038497925,65,80,1608
synthetic,R²,0.1563515067100525,65,80,1608
synthetic,MAE,1360.0064697265625,65,80,1608
