od,hora_do_dia,dia_da_semana,n_viagens
financial district north-garment district,15,2,2
financial district north-garment district,16,2,5
financial district north-garment district,17,2,2
financial district north-garment district,18,2,4
financial district north-garment district,19,2,1
financial district north-garment district,20,2,2
financial district north-garment district,22,2,2
financial district north-garment district,23,2,1
financial district north-garment district,6,3,2
financial district north-garment district,8,3,2
financial district north-garment district,9,3,2
financial district north-garment district,10,3,1
financial district north-garment district,12,3,1
financial district north-garment district,13,3,3
financial district north-garment district,14,3,1
financial district north-garment district,16,3,2
financial district north-garment district,17,3,4
financial district north-garment district,18,3,2
financial district north-garment district,19,3,1
financial district north-garment district,20,3,1
financial district north-garment district,21,3,4
financial district north-gowanus,20,0,1
financial district north-gowanus,21,2,1
financial district north-gowanus,13,3,1
financial district north-gowanus,20,3,1
financial district north-gramercy,0,0,1
financial district north-gramercy,1,0,2
financial district north-gramercy,2,0,4
financial district north-gramercy,3,0,1
financial district north-gramercy,7,0,2
financial district north-gramercy,9,0,6
financial district north-gramercy,11,0,4
financial district north-gramercy,13,0,1
financial district north-gramercy,14,0,2
financial district north-gramercy,15,0,2
financial district north-gramercy,16,0,3
financial district north-gramercy,17,0,1
financial district north-gramercy,18,0,3
financial district north-gramercy,19,0,2
financial district north-gramercy,20,0,3
financial district north-gramercy,21,0,2
financial district north-gramercy,22,0,2
financial district north-gramercy,23,0,1
financial district north-gramercy,0,1,1
financial district north-gramercy,8,1,1
financial district north-gramercy,9,1,2
financial district north-gramercy,11,1,3
financial district north-gramercy,12,1,2
financial district north-gramercy,13,1,2
financial district north-gramercy,14,1,1
financial district north-gramercy,15,1,3
financial district north-gramercy,16,1,1
financial district north-gramercy,17,1,2
financial district north-gramercy,18,1,8
financial district north-gramercy,19,1,4
financial district north-gramercy,20,1,2
financial district north-gramercy,21,1,1
financial district north-gramercy,22,1,2
financial district north-gramercy,23,1,1
financial district north-gramercy,7,2,2
financial district north-gramercy,9,2,3
financial district north-gramercy,10,2,1
financial district north-gramercy,11,2,5
financial district north-gramercy,12,2,1
financial district north-gramercy,13,2,4
financial district north-gramercy,14,2,2
financial district north-gramercy,15,2,6
financial district north-gramercy,16,2,3
financial district north-gramercy,17,2,2
financial district north-gramercy,18,2,7
financial district north-gramercy,19,2,6
financial district north-gramercy,20,2,5
financial district north-gramercy,21,2,3
financial district north-gramercy,22,2,1
financial district north-gramercy,7,3,4
financial district north-gramercy,8,3,2
financial district north-gramercy,9,3,3
financial district north-gramercy,10,3,3
financial district north-gramercy,11,3,1
financial district north-gramercy,12,3,1
financial district north-gramercy,14,3,2
financial district north-gramercy,15,3,2
financial district north-gramercy,16,3,2
financial district north-gramercy,17,3,6
financial district north-gramercy,18,3,4
financial district north-gramercy,19,3,5
financial district north-gramercy,21,3,2
financial district north-gramercy,22,3,5
financial district north-gramercy,23,3,1
financial district north-greenpoint,15,0,1
financial district north-greenpoint,20,0,2
financial district north-greenpoint,12,1,1
financial district north-greenpoint,15,1,1
financial district north-greenpoint,21,1,1
financial district north-greenpoint,23,1,1
financial district north-greenpoint,16,2,1
financial district north-greenpoint,22,2,1
financial district north-greenpoint,23,2,1
financial district north-greenpoint,17,3,1
financial district north-greenpoint,20,3,2
financial district north-greenpoint,21,3,1
financial district north-greenpoint,22,3,1
financial district north-greenwich village north,0,0,1
financial district north-greenwich village north,8,0,1
financial district north-greenwich village north,10,0,1
financial district north-greenwich village north,12,0,2
financial district north-greenwich village north,13,0,1
financial district north-greenwich village north,14,0,1
financial district north-greenwich village north,16,0,1
financial district north-greenwich village north,17,0,3
financial district north-greenwich village north,19,0,2
financial district north-greenwich village north,20,0,2
financial district north-greenwich village north,22,0,1
financial district north-greenwich village north,8,1,1
financial district north-greenwich village north,9,1,1
financial district north-greenwich village north,10,1,2
financial district north-greenwich village north,11,1,3
financial district north-greenwich village north,12,1,3
financial district north-greenwich village north,14,1,4
financial district north-greenwich village north,15,1,1
financial district north-greenwich village north,16,1,1
financial district north-greenwich village north,17,1,1
