record_type,metric_table,run_section,artifact_name,metric_key,value,value_type,source_file,status,section_type,epoch,step,tag,metric_name
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_passenger],0.7673925161361694,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,train/nll_passenger,train/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total_amount],0.39739325642585754,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,train/nll_total_amount,train/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total],11.751368522644043,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,val/nll_total,val/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_h],2.97868013381958,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,val/nll_h,val/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_o],3.7817182540893555,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,val/nll_o,val/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_d],3.842477560043335,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,val/nll_d,val/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_r],-0.0030668273102492094,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,val/nll_r,val/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_passenger],0.7476980686187744,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,val/nll_passenger,val/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total_amount],0.4038635790348053,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,val/nll_total_amount,val/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/grad_norm],1.0351929471719565,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,train/grad_norm,train/grad_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/param_norm],161.7346742968199,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,train/param_norm,train/param_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_4],0.012516597285866737,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_mean_4,flow/layer_logdet_mean_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_4],0.14653898775577545,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_std_4,flow/layer_logdet_std_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_3],-0.006044183857738972,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_mean_3,flow/layer_logdet_mean_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_3],0.0627242922782898,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_std_3,flow/layer_logdet_std_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_2],-0.00014291747356764972,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_mean_2,flow/layer_logdet_mean_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_2],0.06348972767591476,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_std_2,flow/layer_logdet_std_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_1],-0.006843238137662411,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_mean_1,flow/layer_logdet_mean_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_1],0.10662124305963516,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_std_1,flow/layer_logdet_std_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_0],0.0041501387022435665,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_mean_0,flow/layer_logdet_mean_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_0],0.12841971218585968,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,21,flow/layer_logdet_std_0,flow/layer_logdet_std_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total],11.769486427307129,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,train/nll_total,train/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_h],2.9747111797332764,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,train/nll_h,train/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_o],3.789828062057495,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,train/nll_o,train/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_d],3.846118927001953,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,train/nll_d,train/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_r],-0.0036874008364975452,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,train/nll_r,train/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_passenger],0.7673109769821167,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,train/nll_passenger,train/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total_amount],0.39520788192749023,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,train/nll_total_amount,train/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total],11.751644134521484,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,val/nll_total,val/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_h],2.978529691696167,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,val/nll_h,val/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_o],3.7816522121429443,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,val/nll_o,val/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_d],3.8409764766693115,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,val/nll_d,val/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_r],-0.0028553048614412546,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,val/nll_r,val/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_passenger],0.7481235861778259,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,val/nll_passenger,val/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total_amount],0.40521958470344543,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,val/nll_total_amount,val/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/grad_norm],1.391794504929537,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,train/grad_norm,train/grad_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/param_norm],163.31160557765335,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,train/param_norm,train/param_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_4],0.01175711490213871,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_mean_4,flow/layer_logdet_mean_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_4],0.1554190218448639,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_std_4,flow/layer_logdet_std_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_3],-0.005473148077726364,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_mean_3,flow/layer_logdet_mean_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_3],0.0622425377368927,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_std_3,flow/layer_logdet_std_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_2],0.0014226060593500733,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_mean_2,flow/layer_logdet_mean_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_2],0.05980608984827995,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_std_2,flow/layer_logdet_std_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_1],-0.005371517036110163,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_mean_1,flow/layer_logdet_mean_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_1],0.10639146715402603,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_std_1,flow/layer_logdet_std_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_0],0.0018480948638170958,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_mean_0,flow/layer_logdet_mean_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_0],0.13044579327106476,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,22,flow/layer_logdet_std_0,flow/layer_logdet_std_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total],11.766974449157715,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,train/nll_total,train/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_h],2.974701166152954,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,train/nll_h,train/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_o],3.7897024154663086,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,train/nll_o,train/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_d],3.8454980850219727,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,train/nll_d,train/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_r],-0.003702448680996895,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,train/nll_r,train/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_passenger],0.7672430276870728,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,train/nll_passenger,train/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total_amount],0.393530011177063,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,train/nll_total_amount,train/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total],11.747543334960938,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,val/nll_total,val/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_h],2.9786012172698975,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,val/nll_h,val/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_o],3.781939744949341,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,val/nll_o,val/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_d],3.8421218395233154,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,val/nll_d,val/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_r],-0.002934063784778118,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,val/nll_r,val/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_passenger],0.748121976852417,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,val/nll_passenger,val/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total_amount],0.39969488978385925,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,val/nll_total_amount,val/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/grad_norm],1.104513832906227,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,train/grad_norm,train/grad_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/param_norm],164.82392650820856,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,train/param_norm,train/param_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_4],0.01185079850256443,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_mean_4,flow/layer_logdet_mean_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_4],0.1488320231437683,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_std_4,flow/layer_logdet_std_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_3],-0.007118707988411188,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_mean_3,flow/layer_logdet_mean_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_3],0.06443513184785843,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_std_3,flow/layer_logdet_std_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_2],7.205147994682193e-06,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_mean_2,flow/layer_logdet_mean_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_2],0.0608513243496418,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_std_2,flow/layer_logdet_std_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_1],-0.00612711813300848,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_mean_1,flow/layer_logdet_mean_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_1],0.10736032575368881,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_std_1,flow/layer_logdet_std_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_0],0.0036203833296895027,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_mean_0,flow/layer_logdet_mean_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_0],0.13008517026901245,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,23,flow/layer_logdet_std_0,flow/layer_logdet_std_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total],11.763713836669922,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,train/nll_total,train/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_h],2.9747040271759033,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,train/nll_h,train/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_o],3.7896292209625244,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,train/nll_o,train/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_d],3.844871997833252,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,train/nll_d,train/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_r],-0.003819897072389722,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,train/nll_r,train/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_passenger],0.7670179605484009,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,train/nll_passenger,train/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total_amount],0.3913065195083618,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,train/nll_total_amount,train/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total],11.747337341308594,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,val/nll_total,val/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_h],2.9785006046295166,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,val/nll_h,val/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_o],3.782071113586426,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,val/nll_o,val/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_d],3.8400251865386963,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,val/nll_d,val/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_r],-0.003041375195607543,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,val/nll_r,val/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_passenger],0.7478492259979248,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,val/nll_passenger,val/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total_amount],0.4019290804862976,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,val/nll_total_amount,val/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/grad_norm],1.3482662877640097,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,train/grad_norm,train/grad_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/param_norm],166.32302696110622,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,train/param_norm,train/param_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_4],0.011537794023752213,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_mean_4,flow/layer_logdet_mean_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_4],0.1516609489917755,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_std_4,flow/layer_logdet_std_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_3],-0.007429990917444229,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_mean_3,flow/layer_logdet_mean_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_3],0.06488054990768433,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_std_3,flow/layer_logdet_std_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_2],-0.0006623340887017548,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_mean_2,flow/layer_logdet_mean_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_2],0.06763439625501633,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_std_2,flow/layer_logdet_std_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_1],-0.00803939625620842,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_mean_1,flow/layer_logdet_mean_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_1],0.11088888347148895,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_std_1,flow/layer_logdet_std_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_0],0.0005680478643625975,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_mean_0,flow/layer_logdet_mean_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_0],0.1317056268453598,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,24,flow/layer_logdet_std_0,flow/layer_logdet_std_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total],11.761202812194824,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,train/nll_total,train/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_h],2.974698543548584,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,train/nll_h,train/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_o],3.789532423019409,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,train/nll_o,train/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_d],3.8443450927734375,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,train/nll_d,train/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_r],-0.0038628620095551014,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,train/nll_r,train/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_passenger],0.7670089602470398,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,train/nll_passenger,train/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total_amount],0.38946959376335144,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,train/nll_total_amount,train/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total],11.743182182312012,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,val/nll_total,val/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_h],2.9786245822906494,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,val/nll_h,val/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_o],3.781700372695923,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,val/nll_o,val/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_d],3.840541124343872,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,val/nll_d,val/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_r],-0.0035580506082624197,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,val/nll_r,val/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_passenger],0.74756920337677,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,val/nll_passenger,val/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total_amount],0.3983044922351837,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,val/nll_total_amount,val/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/grad_norm],1.1725793297653093,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,train/grad_norm,train/grad_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/param_norm],167.77471962076945,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,train/param_norm,train/param_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_4],0.01229056715965271,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,flow/layer_logdet_mean_4,flow/layer_logdet_mean_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_4],0.14899170398712158,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,flow/layer_logdet_std_4,flow/layer_logdet_std_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_3],-0.0074430229142308235,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,25,flow/layer_logdet_mean_3,flow/layer_logdet_mean_3
